Data/Hora,Data,Hora,Data Hora,Mês,Dia da Semana,Dia Útil,Carga
2020-10-01 23:00:00,01-10-2020,23:00:00,01-10-2020 23:00:00,10,Quinta-Feira,Útil,43827.451
2020-11-01 00:00:00,01-11-2020,00:00:00,01-11-2020 00:00:00,11,Domingo,Não Útil,40971.755
2020-11-01 01:00:00,01-11-2020,01:00:00,01-11-2020 01:00:00,11,Domingo,Não Útil,39064.444
2020-11-01 02:00:00,01-11-2020,02:00:00,01-11-2020 02:00:00,11,Domingo,Não Útil,37968.938
2020-11-01 03:00:00,01-11-2020,03:00:00,01-11-2020 03:00:00,11,Domingo,Não Útil,37244.083
2020-11-01 04:00:00,01-11-2020,04:00:00,01-11-2020 04:00:00,11,Domingo,Não Útil,36896.705
2020-11-01 05:00:00,01-11-2020,05:00:00,01-11-2020 05:00:00,11,Domingo,Não Útil,35970.111
2020-11-01 06:00:00,01-11-2020,06:00:00,01-11-2020 06:00:00,11,Domingo,Não Útil,34988.113
2020-11-01 07:00:00,01-11-2020,07:00:00,01-11-2020 07:00:00,11,Domingo,Não Útil,36267.432
2020-11-01 08:00:00,01-11-2020,08:00:00,01-11-2020 08:00:00,11,Domingo,Não Útil,37862.869
2020-11-01 09:00:00,01-11-2020,09:00:00,01-11-2020 09:00:00,11,Domingo,Não Útil,39949.279
2020-11-01 10:00:00,01-11-2020,10:00:00,01-11-2020 10:00:00,11,Domingo,Não Útil,41327.28
2020-11-01 11:00:00,01-11-2020,11:00:00,01-11-2020 11:00:00,11,Domingo,Não Útil,41586.294
2020-11-01 12:00:00,01-11-2020,12:00:00,01-11-2020 12:00:00,11,Domingo,Não Útil,41362.006
2020-11-01 13:00:00,01-11-2020,13:00:00,01-11-2020 13:00:00,11,Domingo,Não Útil,41622.226
2020-11-01 14:00:00,01-11-2020,14:00:00,01-11-2020 14:00:00,11,Domingo,Não Útil,41971.023
2020-11-01 15:00:00,01-11-2020,15:00:00,01-11-2020 15:00:00,11,Domingo,Não Útil,41587.849
2020-11-01 16:00:00,01-11-2020,16:00:00,01-11-2020 16:00:00,11,Domingo,Não Útil,40979.886
2020-11-01 17:00:00,01-11-2020,17:00:00,01-11-2020 17:00:00,11,Domingo,Não Útil,40793.965
2020-11-01 18:00:00,01-11-2020,18:00:00,01-11-2020 18:00:00,11,Domingo,Não Útil,42281.125
2020-11-01 19:00:00,01-11-2020,19:00:00,01-11-2020 19:00:00,11,Domingo,Não Útil,44588.642
2020-11-01 20:00:00,01-11-2020,20:00:00,01-11-2020 20:00:00,11,Domingo,Não Útil,44128.233
2020-11-01 21:00:00,01-11-2020,21:00:00,01-11-2020 21:00:00,11,Domingo,Não Útil,42288.724
2020-11-01 22:00:00,01-11-2020,22:00:00,01-11-2020 22:00:00,11,Domingo,Não Útil,40062.126
2020-11-01 23:00:00,01-11-2020,23:00:00,01-11-2020 23:00:00,11,Domingo,Não Útil,38716.077
2020-12-01 00:00:00,01-12-2020,00:00:00,01-12-2020 00:00:00,12,Terça-Feira,Útil,38318.34
2020-12-01 01:00:00,01-12-2020,01:00:00,01-12-2020 01:00:00,12,Terça-Feira,Útil,37187.413
2020-12-01 02:00:00,01-12-2020,02:00:00,01-12-2020 02:00:00,12,Terça-Feira,Útil,35902.985
2020-12-01 03:00:00,01-12-2020,03:00:00,01-12-2020 03:00:00,12,Terça-Feira,Útil,34743.248
2020-12-01 04:00:00,01-12-2020,04:00:00,01-12-2020 04:00:00,12,Terça-Feira,Útil,34566.165
2020-12-01 05:00:00,01-12-2020,05:00:00,01-12-2020 05:00:00,12,Terça-Feira,Útil,33515.646
2020-12-01 06:00:00,01-12-2020,06:00:00,01-12-2020 06:00:00,12,Terça-Feira,Útil,32779.31
2020-12-01 07:00:00,01-12-2020,07:00:00,01-12-2020 07:00:00,12,Terça-Feira,Útil,32496.588
2020-12-01 08:00:00,01-12-2020,08:00:00,01-12-2020 08:00:00,12,Terça-Feira,Útil,32199.782
2020-12-01 09:00:00,01-12-2020,09:00:00,01-12-2020 09:00:00,12,Terça-Feira,Útil,33139.478
2020-12-01 10:00:00,01-12-2020,10:00:00,01-12-2020 10:00:00,12,Terça-Feira,Útil,34203.171
2020-12-01 11:00:00,01-12-2020,11:00:00,01-12-2020 11:00:00,12,Terça-Feira,Útil,35270.254
2020-12-01 12:00:00,01-12-2020,12:00:00,01-12-2020 12:00:00,12,Terça-Feira,Útil,35000.286
2020-12-01 13:00:00,01-12-2020,13:00:00,01-12-2020 13:00:00,12,Terça-Feira,Útil,34882.279
2020-12-01 14:00:00,01-12-2020,14:00:00,01-12-2020 14:00:00,12,Terça-Feira,Útil,35598.102
2020-12-01 15:00:00,01-12-2020,15:00:00,01-12-2020 15:00:00,12,Terça-Feira,Útil,36099.659
2020-12-01 16:00:00,01-12-2020,16:00:00,01-12-2020 16:00:00,12,Terça-Feira,Útil,36431.584
2020-12-01 17:00:00,01-12-2020,17:00:00,01-12-2020 17:00:00,12,Terça-Feira,Útil,37681.615
2020-12-01 18:00:00,01-12-2020,18:00:00,01-12-2020 18:00:00,12,Terça-Feira,Útil,39808.776
2020-12-01 19:00:00,01-12-2020,19:00:00,01-12-2020 19:00:00,12,Terça-Feira,Útil,41225.365
2020-12-01 20:00:00,01-12-2020,20:00:00,01-12-2020 20:00:00,12,Terça-Feira,Útil,41406.772
2020-12-01 21:00:00,01-12-2020,21:00:00,01-12-2020 21:00:00,12,Terça-Feira,Útil,40874.352
2020-12-01 22:00:00,01-12-2020,22:00:00,01-12-2020 22:00:00,12,Terça-Feira,Útil,39866.038
2020-12-01 23:00:00,01-12-2020,23:00:00,01-12-2020 23:00:00,12,Terça-Feira,Útil,38791.536
2020-01-13 00:00:00,13-01-2020,00:00:00,13-01-2020 00:00:00,01,Segunda-Feira,Útil,38087.084
2020-01-13 01:00:00,13-01-2020,01:00:00,13-01-2020 01:00:00,01,Segunda-Feira,Útil,37358.203
2020-01-13 02:00:00,13-01-2020,02:00:00,13-01-2020 02:00:00,01,Segunda-Feira,Útil,36605.398
2020-01-13 03:00:00,13-01-2020,03:00:00,13-01-2020 03:00:00,01,Segunda-Feira,Útil,36503.82
2020-01-13 04:00:00,13-01-2020,04:00:00,13-01-2020 04:00:00,01,Segunda-Feira,Útil,36252.827
2020-01-13 05:00:00,13-01-2020,05:00:00,13-01-2020 05:00:00,01,Segunda-Feira,Útil,36241.727
2020-01-13 06:00:00,13-01-2020,06:00:00,13-01-2020 06:00:00,01,Segunda-Feira,Útil,37110.596
2020-01-13 07:00:00,13-01-2020,07:00:00,13-01-2020 07:00:00,01,Segunda-Feira,Útil,40575.842
2020-01-13 08:00:00,13-01-2020,08:00:00,13-01-2020 08:00:00,01,Segunda-Feira,Útil,45374.606
2020-01-13 09:00:00,13-01-2020,09:00:00,13-01-2020 09:00:00,01,Segunda-Feira,Útil,47481.896
2020-01-13 10:00:00,13-01-2020,10:00:00,13-01-2020 10:00:00,01,Segunda-Feira,Útil,48114.464
2020-01-13 11:00:00,13-01-2020,11:00:00,13-01-2020 11:00:00,01,Segunda-Feira,Útil,48074.968
2020-01-13 12:00:00,13-01-2020,12:00:00,13-01-2020 12:00:00,01,Segunda-Feira,Útil,47346.064
2020-01-13 13:00:00,13-01-2020,13:00:00,13-01-2020 13:00:00,01,Segunda-Feira,Útil,49115.977
2020-01-13 14:00:00,13-01-2020,14:00:00,13-01-2020 14:00:00,01,Segunda-Feira,Útil,49420.335
2020-01-13 15:00:00,13-01-2020,15:00:00,13-01-2020 15:00:00,01,Segunda-Feira,Útil,49047.45
2020-01-13 16:00:00,13-01-2020,16:00:00,13-01-2020 16:00:00,01,Segunda-Feira,Útil,47732.433
2020-01-13 17:00:00,13-01-2020,17:00:00,13-01-2020 17:00:00,01,Segunda-Feira,Útil,45064.36
2020-01-13 18:00:00,13-01-2020,18:00:00,13-01-2020 18:00:00,01,Segunda-Feira,Útil,43679.268
2020-01-13 19:00:00,13-01-2020,19:00:00,13-01-2020 19:00:00,01,Segunda-Feira,Útil,45235.116
2020-01-13 20:00:00,13-01-2020,20:00:00,13-01-2020 20:00:00,01,Segunda-Feira,Útil,45391.495
2020-01-13 21:00:00,13-01-2020,21:00:00,13-01-2020 21:00:00,01,Segunda-Feira,Útil,46333.2
2020-01-13 22:00:00,13-01-2020,22:00:00,13-01-2020 22:00:00,01,Segunda-Feira,Útil,45212.792
2020-01-13 23:00:00,13-01-2020,23:00:00,13-01-2020 23:00:00,01,Segunda-Feira,Útil,43117.416
2020-01-14 00:00:00,14-01-2020,00:00:00,14-01-2020 00:00:00,01,Terça-Feira,Útil,39809.567
2020-01-14 01:00:00,14-01-2020,01:00:00,14-01-2020 01:00:00,01,Terça-Feira,Útil,38248.141
2020-01-14 02:00:00,14-01-2020,02:00:00,14-01-2020 02:00:00,01,Terça-Feira,Útil,37188.146
2020-01-14 03:00:00,14-01-2020,03:00:00,14-01-2020 03:00:00,01,Terça-Feira,Útil,36462.48
2020-01-14 04:00:00,14-01-2020,04:00:00,14-01-2020 04:00:00,01,Terça-Feira,Útil,35997.223
2020-01-14 05:00:00,14-01-2020,05:00:00,14-01-2020 05:00:00,01,Terça-Feira,Útil,35752.284
2020-01-14 06:00:00,14-01-2020,06:00:00,14-01-2020 06:00:00,01,Terça-Feira,Útil,36665.088
2020-01-14 07:00:00,14-01-2020,07:00:00,14-01-2020 07:00:00,01,Terça-Feira,Útil,39902.078
2020-01-14 08:00:00,14-01-2020,08:00:00,14-01-2020 08:00:00,01,Terça-Feira,Útil,42836.344
2020-01-14 09:00:00,14-01-2020,09:00:00,14-01-2020 09:00:00,01,Terça-Feira,Útil,45459.046
2020-01-14 10:00:00,14-01-2020,10:00:00,14-01-2020 10:00:00,01,Terça-Feira,Útil,46418.938
2020-01-14 11:00:00,14-01-2020,11:00:00,14-01-2020 11:00:00,01,Terça-Feira,Útil,46618.583
2020-01-14 12:00:00,14-01-2020,12:00:00,14-01-2020 12:00:00,01,Terça-Feira,Útil,46337.267
2020-01-14 13:00:00,14-01-2020,13:00:00,14-01-2020 13:00:00,01,Terça-Feira,Útil,48365.518
2020-01-14 14:00:00,14-01-2020,14:00:00,14-01-2020 14:00:00,01,Terça-Feira,Útil,48737.804
2020-01-14 15:00:00,14-01-2020,15:00:00,14-01-2020 15:00:00,01,Terça-Feira,Útil,48342.992
2020-01-14 16:00:00,14-01-2020,16:00:00,14-01-2020 16:00:00,01,Terça-Feira,Útil,46973.413
2020-01-14 17:00:00,14-01-2020,17:00:00,14-01-2020 17:00:00,01,Terça-Feira,Útil,45206.293
2020-01-14 18:00:00,14-01-2020,18:00:00,14-01-2020 18:00:00,01,Terça-Feira,Útil,44106.792
2020-01-14 19:00:00,14-01-2020,19:00:00,14-01-2020 19:00:00,01,Terça-Feira,Útil,45174.643
2020-01-14 20:00:00,14-01-2020,20:00:00,14-01-2020 20:00:00,01,Terça-Feira,Útil,45934.022
2020-01-14 21:00:00,14-01-2020,21:00:00,14-01-2020 21:00:00,01,Terça-Feira,Útil,45896.758
2020-01-14 22:00:00,14-01-2020,22:00:00,14-01-2020 22:00:00,01,Terça-Feira,Útil,44781.951
2020-01-14 23:00:00,14-01-2020,23:00:00,14-01-2020 23:00:00,01,Terça-Feira,Útil,43712.918
2020-01-15 00:00:00,15-01-2020,00:00:00,15-01-2020 00:00:00,01,Quarta-Feira,Útil,40801.763
2020-01-15 01:00:00,15-01-2020,01:00:00,15-01-2020 01:00:00,01,Quarta-Feira,Útil,38129.608
2020-01-15 02:00:00,15-01-2020,02:00:00,15-01-2020 02:00:00,01,Quarta-Feira,Útil,36937.538
2020-01-15 03:00:00,15-01-2020,03:00:00,15-01-2020 03:00:00,01,Quarta-Feira,Útil,36253.835
2020-01-15 04:00:00,15-01-2020,04:00:00,15-01-2020 04:00:00,01,Quarta-Feira,Útil,35966.706
2020-01-15 05:00:00,15-01-2020,05:00:00,15-01-2020 05:00:00,01,Quarta-Feira,Útil,35551.881
2020-01-15 06:00:00,15-01-2020,06:00:00,15-01-2020 06:00:00,01,Quarta-Feira,Útil,35540.242
2020-01-15 07:00:00,15-01-2020,07:00:00,15-01-2020 07:00:00,01,Quarta-Feira,Útil,38270.962
2020-01-15 08:00:00,15-01-2020,08:00:00,15-01-2020 08:00:00,01,Quarta-Feira,Útil,42744.017
2020-01-15 09:00:00,15-01-2020,09:00:00,15-01-2020 09:00:00,01,Quarta-Feira,Útil,45694.966
2020-01-15 10:00:00,15-01-2020,10:00:00,15-01-2020 10:00:00,01,Quarta-Feira,Útil,47679.034
2020-01-15 11:00:00,15-01-2020,11:00:00,15-01-2020 11:00:00,01,Quarta-Feira,Útil,47801.825
2020-01-15 12:00:00,15-01-2020,12:00:00,15-01-2020 12:00:00,01,Quarta-Feira,Útil,47061.153
2020-01-15 13:00:00,15-01-2020,13:00:00,15-01-2020 13:00:00,01,Quarta-Feira,Útil,49372.811
2020-01-15 14:00:00,15-01-2020,14:00:00,15-01-2020 14:00:00,01,Quarta-Feira,Útil,49430.076
2020-01-15 15:00:00,15-01-2020,15:00:00,15-01-2020 15:00:00,01,Quarta-Feira,Útil,48878.823
2020-01-15 16:00:00,15-01-2020,16:00:00,15-01-2020 16:00:00,01,Quarta-Feira,Útil,47931.757
2020-01-15 17:00:00,15-01-2020,17:00:00,15-01-2020 17:00:00,01,Quarta-Feira,Útil,45876.889
2020-01-15 18:00:00,15-01-2020,18:00:00,15-01-2020 18:00:00,01,Quarta-Feira,Útil,44973.283
2020-01-15 19:00:00,15-01-2020,19:00:00,15-01-2020 19:00:00,01,Quarta-Feira,Útil,46868.999
2020-01-15 20:00:00,15-01-2020,20:00:00,15-01-2020 20:00:00,01,Quarta-Feira,Útil,46664.356
2020-01-15 21:00:00,15-01-2020,21:00:00,15-01-2020 21:00:00,01,Quarta-Feira,Útil,47446.08
2020-01-15 22:00:00,15-01-2020,22:00:00,15-01-2020 22:00:00,01,Quarta-Feira,Útil,46289.704
2020-01-15 23:00:00,15-01-2020,23:00:00,15-01-2020 23:00:00,01,Quarta-Feira,Útil,44679.123
2020-01-16 00:00:00,16-01-2020,00:00:00,16-01-2020 00:00:00,01,Quinta-Feira,Útil,41700.179
2020-01-16 01:00:00,16-01-2020,01:00:00,16-01-2020 01:00:00,01,Quinta-Feira,Útil,40246.74
2020-01-16 02:00:00,16-01-2020,02:00:00,16-01-2020 02:00:00,01,Quinta-Feira,Útil,39290.096
2020-01-16 03:00:00,16-01-2020,03:00:00,16-01-2020 03:00:00,01,Quinta-Feira,Útil,38583.727
2020-01-16 04:00:00,16-01-2020,04:00:00,16-01-2020 04:00:00,01,Quinta-Feira,Útil,38791.127
2020-01-16 05:00:00,16-01-2020,05:00:00,16-01-2020 05:00:00,01,Quinta-Feira,Útil,38451.187
2020-01-16 06:00:00,16-01-2020,06:00:00,16-01-2020 06:00:00,01,Quinta-Feira,Útil,38681.521
2020-01-16 07:00:00,16-01-2020,07:00:00,16-01-2020 07:00:00,01,Quinta-Feira,Útil,41766.74
2020-01-16 08:00:00,16-01-2020,08:00:00,16-01-2020 08:00:00,01,Quinta-Feira,Útil,45231.111
2020-01-16 09:00:00,16-01-2020,09:00:00,16-01-2020 09:00:00,01,Quinta-Feira,Útil,47651.876
2020-01-16 10:00:00,16-01-2020,10:00:00,16-01-2020 10:00:00,01,Quinta-Feira,Útil,48994.05
2020-01-16 11:00:00,16-01-2020,11:00:00,16-01-2020 11:00:00,01,Quinta-Feira,Útil,48951.388
2020-01-16 12:00:00,16-01-2020,12:00:00,16-01-2020 12:00:00,01,Quinta-Feira,Útil,48153.617
2020-01-16 13:00:00,16-01-2020,13:00:00,16-01-2020 13:00:00,01,Quinta-Feira,Útil,50179.316
2020-01-16 14:00:00,16-01-2020,14:00:00,16-01-2020 14:00:00,01,Quinta-Feira,Útil,50553.299
2020-01-16 15:00:00,16-01-2020,15:00:00,16-01-2020 15:00:00,01,Quinta-Feira,Útil,49947.577
2020-01-16 16:00:00,16-01-2020,16:00:00,16-01-2020 16:00:00,01,Quinta-Feira,Útil,48416.156
2020-01-16 17:00:00,16-01-2020,17:00:00,16-01-2020 17:00:00,01,Quinta-Feira,Útil,45427.77
2020-01-16 18:00:00,16-01-2020,18:00:00,16-01-2020 18:00:00,01,Quinta-Feira,Útil,44878.883
2020-01-16 19:00:00,16-01-2020,19:00:00,16-01-2020 19:00:00,01,Quinta-Feira,Útil,46255.946
2020-01-16 20:00:00,16-01-2020,20:00:00,16-01-2020 20:00:00,01,Quinta-Feira,Útil,45633.737
2020-01-16 21:00:00,16-01-2020,21:00:00,16-01-2020 21:00:00,01,Quinta-Feira,Útil,45997.5
2020-01-16 22:00:00,16-01-2020,22:00:00,16-01-2020 22:00:00,01,Quinta-Feira,Útil,45182.614
2020-01-16 23:00:00,16-01-2020,23:00:00,16-01-2020 23:00:00,01,Quinta-Feira,Útil,43400.744
2020-01-17 00:00:00,17-01-2020,00:00:00,17-01-2020 00:00:00,01,Sexta-Feira,Útil,41429.407
2020-01-17 01:00:00,17-01-2020,01:00:00,17-01-2020 01:00:00,01,Sexta-Feira,Útil,40688.378
2020-01-17 02:00:00,17-01-2020,02:00:00,17-01-2020 02:00:00,01,Sexta-Feira,Útil,39232.064
2020-01-17 03:00:00,17-01-2020,03:00:00,17-01-2020 03:00:00,01,Sexta-Feira,Útil,38354.08
2020-01-17 04:00:00,17-01-2020,04:00:00,17-01-2020 04:00:00,01,Sexta-Feira,Útil,38069.804
2020-01-17 05:00:00,17-01-2020,05:00:00,17-01-2020 05:00:00,01,Sexta-Feira,Útil,37946.907
2020-01-17 06:00:00,17-01-2020,06:00:00,17-01-2020 06:00:00,01,Sexta-Feira,Útil,38137.834
2020-01-17 07:00:00,17-01-2020,07:00:00,17-01-2020 07:00:00,01,Sexta-Feira,Útil,41696.306
2020-01-17 08:00:00,17-01-2020,08:00:00,17-01-2020 08:00:00,01,Sexta-Feira,Útil,44343.106
2020-01-17 09:00:00,17-01-2020,09:00:00,17-01-2020 09:00:00,01,Sexta-Feira,Útil,44765.865
2020-01-17 10:00:00,17-01-2020,10:00:00,17-01-2020 10:00:00,01,Sexta-Feira,Útil,45875.694
2020-01-17 11:00:00,17-01-2020,11:00:00,17-01-2020 11:00:00,01,Sexta-Feira,Útil,45918.769
2020-01-17 12:00:00,17-01-2020,12:00:00,17-01-2020 12:00:00,01,Sexta-Feira,Útil,44504.534
2020-01-17 13:00:00,17-01-2020,13:00:00,17-01-2020 13:00:00,01,Sexta-Feira,Útil,46260.369
2020-01-17 14:00:00,17-01-2020,14:00:00,17-01-2020 14:00:00,01,Sexta-Feira,Útil,47580.315
2020-01-17 15:00:00,17-01-2020,15:00:00,17-01-2020 15:00:00,01,Sexta-Feira,Útil,46876.183
2020-01-17 16:00:00,17-01-2020,16:00:00,17-01-2020 16:00:00,01,Sexta-Feira,Útil,45330.072
2020-01-17 17:00:00,17-01-2020,17:00:00,17-01-2020 17:00:00,01,Sexta-Feira,Útil,42214.678
2020-01-17 18:00:00,17-01-2020,18:00:00,17-01-2020 18:00:00,01,Sexta-Feira,Útil,42198.333
2020-01-17 19:00:00,17-01-2020,19:00:00,17-01-2020 19:00:00,01,Sexta-Feira,Útil,44364.412
2020-01-17 20:00:00,17-01-2020,20:00:00,17-01-2020 20:00:00,01,Sexta-Feira,Útil,44090.009
2020-01-17 21:00:00,17-01-2020,21:00:00,17-01-2020 21:00:00,01,Sexta-Feira,Útil,43949.688
2020-01-17 22:00:00,17-01-2020,22:00:00,17-01-2020 22:00:00,01,Sexta-Feira,Útil,42892.91
2020-01-17 23:00:00,17-01-2020,23:00:00,17-01-2020 23:00:00,01,Sexta-Feira,Útil,41501.576
2020-01-18 00:00:00,18-01-2020,00:00:00,18-01-2020 00:00:00,01,Sábado,Não Útil,39773.005
2020-01-18 01:00:00,18-01-2020,01:00:00,18-01-2020 01:00:00,01,Sábado,Não Útil,36602.893
2020-01-18 02:00:00,18-01-2020,02:00:00,18-01-2020 02:00:00,01,Sábado,Não Útil,34916.029
2020-01-18 03:00:00,18-01-2020,03:00:00,18-01-2020 03:00:00,01,Sábado,Não Útil,34917.971
2020-01-18 04:00:00,18-01-2020,04:00:00,18-01-2020 04:00:00,01,Sábado,Não Útil,34866.185
2020-01-18 05:00:00,18-01-2020,05:00:00,18-01-2020 05:00:00,01,Sábado,Não Útil,34431.734
2020-01-18 06:00:00,18-01-2020,06:00:00,18-01-2020 06:00:00,01,Sábado,Não Útil,33793.348
2020-01-18 07:00:00,18-01-2020,07:00:00,18-01-2020 07:00:00,01,Sábado,Não Útil,34693.769
2020-01-18 08:00:00,18-01-2020,08:00:00,18-01-2020 08:00:00,01,Sábado,Não Útil,36130.426
2020-01-18 09:00:00,18-01-2020,09:00:00,18-01-2020 09:00:00,01,Sábado,Não Útil,37760.899
2020-01-18 10:00:00,18-01-2020,10:00:00,18-01-2020 10:00:00,01,Sábado,Não Útil,38691.863
2020-01-18 11:00:00,18-01-2020,11:00:00,18-01-2020 11:00:00,01,Sábado,Não Útil,38544.028
2020-01-18 12:00:00,18-01-2020,12:00:00,18-01-2020 12:00:00,01,Sábado,Não Útil,38583.781
2020-01-18 13:00:00,18-01-2020,13:00:00,18-01-2020 13:00:00,01,Sábado,Não Útil,38406.558
2020-01-18 14:00:00,18-01-2020,14:00:00,18-01-2020 14:00:00,01,Sábado,Não Útil,38586.58
2020-01-18 15:00:00,18-01-2020,15:00:00,18-01-2020 15:00:00,01,Sábado,Não Útil,38737.206
2020-01-18 16:00:00,18-01-2020,16:00:00,18-01-2020 16:00:00,01,Sábado,Não Útil,38559.516
2020-01-18 17:00:00,18-01-2020,17:00:00,18-01-2020 17:00:00,01,Sábado,Não Útil,38314.488
2020-01-18 18:00:00,18-01-2020,18:00:00,18-01-2020 18:00:00,01,Sábado,Não Útil,40509.529
2020-01-18 19:00:00,18-01-2020,19:00:00,18-01-2020 19:00:00,01,Sábado,Não Útil,43085.457
2020-01-18 20:00:00,18-01-2020,20:00:00,18-01-2020 20:00:00,01,Sábado,Não Útil,41444.291
2020-01-18 21:00:00,18-01-2020,21:00:00,18-01-2020 21:00:00,01,Sábado,Não Útil,40072.742
2020-01-18 22:00:00,18-01-2020,22:00:00,18-01-2020 22:00:00,01,Sábado,Não Útil,39559.344
2020-01-18 23:00:00,18-01-2020,23:00:00,18-01-2020 23:00:00,01,Sábado,Não Útil,37406.125
2020-01-19 00:00:00,19-01-2020,00:00:00,19-01-2020 00:00:00,01,Domingo,Não Útil,35500.01
2020-01-19 01:00:00,19-01-2020,01:00:00,19-01-2020 01:00:00,01,Domingo,Não Útil,33736.143
2020-01-19 02:00:00,19-01-2020,02:00:00,19-01-2020 02:00:00,01,Domingo,Não Útil,32573.714
2020-01-19 03:00:00,19-01-2020,03:00:00,19-01-2020 03:00:00,01,Domingo,Não Útil,31970.521
2020-01-19 04:00:00,19-01-2020,04:00:00,19-01-2020 04:00:00,01,Domingo,Não Útil,31579.803
2020-01-19 05:00:00,19-01-2020,05:00:00,19-01-2020 05:00:00,01,Domingo,Não Útil,30657.976
2020-01-19 06:00:00,19-01-2020,06:00:00,19-01-2020 06:00:00,01,Domingo,Não Útil,29684.128
2020-01-19 07:00:00,19-01-2020,07:00:00,19-01-2020 07:00:00,01,Domingo,Não Útil,30395.007
2020-01-19 08:00:00,19-01-2020,08:00:00,19-01-2020 08:00:00,01,Domingo,Não Útil,31266.378
2020-01-19 09:00:00,19-01-2020,09:00:00,19-01-2020 09:00:00,01,Domingo,Não Útil,32382.341
2020-01-19 10:00:00,19-01-2020,10:00:00,19-01-2020 10:00:00,01,Domingo,Não Útil,33262.68
2020-01-19 11:00:00,19-01-2020,11:00:00,19-01-2020 11:00:00,01,Domingo,Não Útil,34098.02
2020-01-19 12:00:00,19-01-2020,12:00:00,19-01-2020 12:00:00,01,Domingo,Não Útil,34545.159
2020-01-19 13:00:00,19-01-2020,13:00:00,19-01-2020 13:00:00,01,Domingo,Não Útil,34935.991
2020-01-19 14:00:00,19-01-2020,14:00:00,19-01-2020 14:00:00,01,Domingo,Não Útil,35007.14
2020-01-19 15:00:00,19-01-2020,15:00:00,19-01-2020 15:00:00,01,Domingo,Não Útil,34837.541
2020-01-19 16:00:00,19-01-2020,16:00:00,19-01-2020 16:00:00,01,Domingo,Não Útil,35146.016
2020-01-19 17:00:00,19-01-2020,17:00:00,19-01-2020 17:00:00,01,Domingo,Não Útil,36109.849
2020-01-19 18:00:00,19-01-2020,18:00:00,19-01-2020 18:00:00,01,Domingo,Não Útil,37922.544
2020-01-19 19:00:00,19-01-2020,19:00:00,19-01-2020 19:00:00,01,Domingo,Não Útil,39800.782
2020-01-19 20:00:00,19-01-2020,20:00:00,19-01-2020 20:00:00,01,Domingo,Não Útil,40368.008
2020-01-19 21:00:00,19-01-2020,21:00:00,19-01-2020 21:00:00,01,Domingo,Não Útil,40174.164
2020-01-19 22:00:00,19-01-2020,22:00:00,19-01-2020 22:00:00,01,Domingo,Não Útil,39601.145
2020-01-19 23:00:00,19-01-2020,23:00:00,19-01-2020 23:00:00,01,Domingo,Não Útil,37741.177
2020-01-20 00:00:00,20-01-2020,00:00:00,20-01-2020 00:00:00,01,Segunda-Feira,Útil,35747.003
2020-01-20 01:00:00,20-01-2020,01:00:00,20-01-2020 01:00:00,01,Segunda-Feira,Útil,34706.042
2020-01-20 02:00:00,20-01-2020,02:00:00,20-01-2020 02:00:00,01,Segunda-Feira,Útil,33703.017
2020-01-20 03:00:00,20-01-2020,03:00:00,20-01-2020 03:00:00,01,Segunda-Feira,Útil,33201.192
2020-01-20 04:00:00,20-01-2020,04:00:00,20-01-2020 04:00:00,01,Segunda-Feira,Útil,33061.977
2020-01-20 05:00:00,20-01-2020,05:00:00,20-01-2020 05:00:00,01,Segunda-Feira,Útil,32983.761
2020-01-20 06:00:00,20-01-2020,06:00:00,20-01-2020 06:00:00,01,Segunda-Feira,Útil,34492.785
2020-01-20 07:00:00,20-01-2020,07:00:00,20-01-2020 07:00:00,01,Segunda-Feira,Útil,37846.805
2020-01-20 08:00:00,20-01-2020,08:00:00,20-01-2020 08:00:00,01,Segunda-Feira,Útil,41312.412
2020-01-20 09:00:00,20-01-2020,09:00:00,20-01-2020 09:00:00,01,Segunda-Feira,Útil,44078.876
2020-01-20 10:00:00,20-01-2020,10:00:00,20-01-2020 10:00:00,01,Segunda-Feira,Útil,46525.267
2020-01-20 11:00:00,20-01-2020,11:00:00,20-01-2020 11:00:00,01,Segunda-Feira,Útil,46731.882
2020-01-20 12:00:00,20-01-2020,12:00:00,20-01-2020 12:00:00,01,Segunda-Feira,Útil,45310.513
2020-01-20 13:00:00,20-01-2020,13:00:00,20-01-2020 13:00:00,01,Segunda-Feira,Útil,46500.569
2020-01-20 14:00:00,20-01-2020,14:00:00,20-01-2020 14:00:00,01,Segunda-Feira,Útil,46980.083
2020-01-20 15:00:00,20-01-2020,15:00:00,20-01-2020 15:00:00,01,Segunda-Feira,Útil,46924.738
2020-01-20 16:00:00,20-01-2020,16:00:00,20-01-2020 16:00:00,01,Segunda-Feira,Útil,46637.415
2020-01-20 17:00:00,20-01-2020,17:00:00,20-01-2020 17:00:00,01,Segunda-Feira,Útil,44295.846
2020-01-20 18:00:00,20-01-2020,18:00:00,20-01-2020 18:00:00,01,Segunda-Feira,Útil,42415.3
2020-01-20 19:00:00,20-01-2020,19:00:00,20-01-2020 19:00:00,01,Segunda-Feira,Útil,44748.11
2020-01-20 20:00:00,20-01-2020,20:00:00,20-01-2020 20:00:00,01,Segunda-Feira,Útil,45638.555
2020-01-20 21:00:00,20-01-2020,21:00:00,20-01-2020 21:00:00,01,Segunda-Feira,Útil,45452.663
