Data Escala de Tempo 1 GE Simp 4;cod_aneel (tb_referenciacegusina (Usina));cod_nucleoaneel (tb_referenciacegusina (Usina));Data Dica;dsc_estado;id_subsistema;nom_tipousinasite;nom_usina2;Período Exibido GE;Selecione Tipo de GE Simp 4
30/12/2020 21:00:00;*;*;30/12/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;39951,539
30/12/2020 22:00:00;*;*;30/12/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;39328,399
30/12/2020 23:00:00;*;*;30/12/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;38037,198
31/12/2020 00:00:00;*;*;31/12/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;36158,399
31/12/2020 01:00:00;*;*;31/12/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;34464,828
31/12/2020 02:00:00;*;*;31/12/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;33797,538
31/12/2020 03:00:00;*;*;31/12/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;32185,029
31/12/2020 04:00:00;*;*;31/12/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;31380,015
31/12/2020 05:00:00;*;*;31/12/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;30444,658
31/12/2020 06:00:00;*;*;31/12/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;30150,315
31/12/2020 07:00:00;*;*;31/12/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;31252,548
31/12/2020 08:00:00;*;*;31/12/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;32906,877
31/12/2020 09:00:00;*;*;31/12/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;33396,06
31/12/2020 10:00:00;*;*;31/12/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;34012,918
31/12/2020 11:00:00;*;*;31/12/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;34216,02
31/12/2020 12:00:00;*;*;31/12/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;33732,074
31/12/2020 13:00:00;*;*;31/12/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;33648,417
31/12/2020 14:00:00;*;*;31/12/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;33340,139
31/12/2020 15:00:00;*;*;31/12/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;33456,652
31/12/2020 16:00:00;*;*;31/12/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;33828,846
31/12/2020 17:00:00;*;*;31/12/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;34427,319
31/12/2020 18:00:00;*;*;31/12/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;36537,228
31/12/2020 19:00:00;*;*;31/12/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;39555,515
31/12/2020 20:00:00;*;*;31/12/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;37710,682
31/12/2020 21:00:00;*;*;31/12/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;37002,228
31/12/2020 22:00:00;*;*;31/12/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;34573,036
31/12/2020 23:00:00;*;*;31/12/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;32539,078
01/01/2021 00:00:00;*;*;1/1/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;31652,582
01/01/2021 01:00:00;*;*;1/1/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;31907,558
01/01/2021 02:00:00;*;*;1/1/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;31289,434
01/01/2021 03:00:00;*;*;1/1/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;30708,26
01/01/2021 04:00:00;*;*;1/1/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;30433,189
01/01/2021 05:00:00;*;*;1/1/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;28665,059
01/01/2021 06:00:00;*;*;1/1/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;27741,093
01/01/2021 07:00:00;*;*;1/1/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;27653,373
01/01/2021 08:00:00;*;*;1/1/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;28329,592
01/01/2021 09:00:00;*;*;1/1/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;28778,13
01/01/2021 10:00:00;*;*;1/1/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;29321,915
01/01/2021 11:00:00;*;*;1/1/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;30324,473
01/01/2021 12:00:00;*;*;1/1/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;30237,979
01/01/2021 13:00:00;*;*;1/1/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;29372,602
01/01/2021 14:00:00;*;*;1/1/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;28929,342
01/01/2021 15:00:00;*;*;1/1/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;29097,773
01/01/2021 16:00:00;*;*;1/1/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;29140,518
01/01/2021 17:00:00;*;*;1/1/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;30200,745
01/01/2021 18:00:00;*;*;1/1/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;32194,881
01/01/2021 19:00:00;*;*;1/1/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;35114,592
01/01/2021 20:00:00;*;*;1/1/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;36319,453
01/01/2021 21:00:00;*;*;1/1/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;36357,872
01/01/2021 22:00:00;*;*;1/1/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;35709,014
01/01/2021 23:00:00;*;*;1/1/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;35223,513
02/01/2021 00:00:00;*;*;2/1/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;33668,775
02/01/2021 01:00:00;*;*;2/1/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;31405,903
02/01/2021 02:00:00;*;*;2/1/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;30169,629
02/01/2021 03:00:00;*;*;2/1/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;29671,178
02/01/2021 04:00:00;*;*;2/1/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;29819,734
02/01/2021 05:00:00;*;*;2/1/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;29299,162
02/01/2021 06:00:00;*;*;2/1/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;29275,111
02/01/2021 07:00:00;*;*;2/1/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;29712,841
02/01/2021 08:00:00;*;*;2/1/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;31297,591
02/01/2021 09:00:00;*;*;2/1/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;32272,377
02/01/2021 10:00:00;*;*;2/1/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;32657,317
02/01/2021 11:00:00;*;*;2/1/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;33259,971
02/01/2021 12:00:00;*;*;2/1/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;33196,11
02/01/2021 13:00:00;*;*;2/1/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;33037,963
02/01/2021 14:00:00;*;*;2/1/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;32444,678
02/01/2021 15:00:00;*;*;2/1/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;32343,686
02/01/2021 16:00:00;*;*;2/1/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;32351,667
02/01/2021 17:00:00;*;*;2/1/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;32937,989
02/01/2021 18:00:00;*;*;2/1/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;34918,987
02/01/2021 19:00:00;*;*;2/1/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;37190,677
02/01/2021 20:00:00;*;*;2/1/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;37097,971
02/01/2021 21:00:00;*;*;2/1/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;36830,344
02/01/2021 22:00:00;*;*;2/1/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;37075,2
02/01/2021 23:00:00;*;*;2/1/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;35849,166
03/01/2021 00:00:00;*;*;3/1/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;34323,212
03/01/2021 01:00:00;*;*;3/1/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;32708
03/01/2021 02:00:00;*;*;3/1/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;31526,422
03/01/2021 03:00:00;*;*;3/1/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;31329,05
03/01/2021 04:00:00;*;*;3/1/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;31240,491
03/01/2021 05:00:00;*;*;3/1/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;30031,167
03/01/2021 06:00:00;*;*;3/1/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;28963,374
03/01/2021 07:00:00;*;*;3/1/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;28776,169
03/01/2021 08:00:00;*;*;3/1/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;29160,574
03/01/2021 09:00:00;*;*;3/1/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;29895,165
03/01/2021 10:00:00;*;*;3/1/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;31038,033
03/01/2021 11:00:00;*;*;3/1/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;32209,692
03/01/2021 12:00:00;*;*;3/1/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;32081,773
03/01/2021 13:00:00;*;*;3/1/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;31285,176
03/01/2021 14:00:00;*;*;3/1/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;30942,061
03/01/2021 15:00:00;*;*;3/1/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;31046,851
03/01/2021 16:00:00;*;*;3/1/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;31325,67
03/01/2021 17:00:00;*;*;3/1/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;32187,359
03/01/2021 18:00:00;*;*;3/1/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;33600,303
03/01/2021 19:00:00;*;*;3/1/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;35020,936
03/01/2021 20:00:00;*;*;3/1/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;35534,542
03/01/2021 21:00:00;*;*;3/1/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;35121,98
03/01/2021 22:00:00;*;*;3/1/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;34621,634
03/01/2021 23:00:00;*;*;3/1/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;34216,57
04/01/2021 00:00:00;*;*;4/1/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;34236,102
04/01/2021 01:00:00;*;*;4/1/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;33519,725
04/01/2021 02:00:00;*;*;4/1/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;32646,723
04/01/2021 03:00:00;*;*;4/1/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;31983,4
04/01/2021 04:00:00;*;*;4/1/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;32010,128
04/01/2021 05:00:00;*;*;4/1/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;32023,064
04/01/2021 06:00:00;*;*;4/1/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;32787,723
04/01/2021 07:00:00;*;*;4/1/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;34435,4
04/01/2021 08:00:00;*;*;4/1/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;35903,634
04/01/2021 09:00:00;*;*;4/1/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;37065,908
04/01/2021 10:00:00;*;*;4/1/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;37575,521
04/01/2021 11:00:00;*;*;4/1/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;37508,142
04/01/2021 12:00:00;*;*;4/1/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;36945,988
04/01/2021 13:00:00;*;*;4/1/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;37428,047
04/01/2021 14:00:00;*;*;4/1/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;37787,655
04/01/2021 15:00:00;*;*;4/1/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;37548,242
04/01/2021 16:00:00;*;*;4/1/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;36948,055
04/01/2021 17:00:00;*;*;4/1/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;36086,515
04/01/2021 18:00:00;*;*;4/1/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;36401,797
04/01/2021 19:00:00;*;*;4/1/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;38804,738
04/01/2021 20:00:00;*;*;4/1/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;39007,712
04/01/2021 21:00:00;*;*;4/1/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;39727,921
04/01/2021 22:00:00;*;*;4/1/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;38097,631
04/01/2021 23:00:00;*;*;4/1/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;36127,899
05/01/2021 00:00:00;*;*;5/1/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;35491,935
05/01/2021 01:00:00;*;*;5/1/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;34151,365
05/01/2021 02:00:00;*;*;5/1/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;32475,977
05/01/2021 03:00:00;*;*;5/1/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;32103,227
05/01/2021 04:00:00;*;*;5/1/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;32060,096
05/01/2021 05:00:00;*;*;5/1/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;31865,973
05/01/2021 06:00:00;*;*;5/1/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;32694,753
05/01/2021 07:00:00;*;*;5/1/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;34701,011
05/01/2021 08:00:00;*;*;5/1/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;37113,249
05/01/2021 09:00:00;*;*;5/1/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;38144,66
05/01/2021 10:00:00;*;*;5/1/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;38940,603
05/01/2021 11:00:00;*;*;5/1/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;39215,195
05/01/2021 12:00:00;*;*;5/1/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;38911,884
05/01/2021 13:00:00;*;*;5/1/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;39581,476
05/01/2021 14:00:00;*;*;5/1/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;39725,296
05/01/2021 15:00:00;*;*;5/1/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;39671,434
05/01/2021 16:00:00;*;*;5/1/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;39540,855
05/01/2021 17:00:00;*;*;5/1/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;38602,194
05/01/2021 18:00:00;*;*;5/1/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;38705,781
05/01/2021 19:00:00;*;*;5/1/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;40328,235
05/01/2021 20:00:00;*;*;5/1/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;40477,895
05/01/2021 21:00:00;*;*;5/1/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;40781,926
05/01/2021 22:00:00;*;*;5/1/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;39585,9
05/01/2021 23:00:00;*;*;5/1/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;37784,222
06/01/2021 00:00:00;*;*;6/1/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;35948,775
06/01/2021 01:00:00;*;*;6/1/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;34345,445
06/01/2021 02:00:00;*;*;6/1/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;33075,827
06/01/2021 03:00:00;*;*;6/1/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;32906,637
06/01/2021 04:00:00;*;*;6/1/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;32963,068
06/01/2021 05:00:00;*;*;6/1/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;32764,019
06/01/2021 06:00:00;*;*;6/1/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;34581,43
06/01/2021 07:00:00;*;*;6/1/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;36997,307
06/01/2021 08:00:00;*;*;6/1/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;39942,793
06/01/2021 09:00:00;*;*;6/1/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;40846,667
06/01/2021 10:00:00;*;*;6/1/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;41921,079
06/01/2021 11:00:00;*;*;6/1/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;41846,535
06/01/2021 12:00:00;*;*;6/1/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;40918,027
06/01/2021 13:00:00;*;*;6/1/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;42597,782
06/01/2021 14:00:00;*;*;6/1/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;43108,593
06/01/2021 15:00:00;*;*;6/1/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;42742,428
06/01/2021 16:00:00;*;*;6/1/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;42411,415
06/01/2021 17:00:00;*;*;6/1/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;41399,742
06/01/2021 18:00:00;*;*;6/1/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;40733,704
06/01/2021 19:00:00;*;*;6/1/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;42003,541
06/01/2021 20:00:00;*;*;6/1/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;42345,216
06/01/2021 21:00:00;*;*;6/1/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;42949,749
06/01/2021 22:00:00;*;*;6/1/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;42530,811
06/01/2021 23:00:00;*;*;6/1/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;39780,302
07/01/2021 00:00:00;*;*;7/1/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;38137,243
07/01/2021 01:00:00;*;*;7/1/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;37075,066
07/01/2021 02:00:00;*;*;7/1/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;35592,769
07/01/2021 03:00:00;*;*;7/1/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;34722,416
07/01/2021 04:00:00;*;*;7/1/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;34370,019
07/01/2021 05:00:00;*;*;7/1/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;34200,527
07/01/2021 06:00:00;*;*;7/1/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;34563,156
07/01/2021 07:00:00;*;*;7/1/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;36790,137
07/01/2021 08:00:00;*;*;7/1/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;39015,952
07/01/2021 09:00:00;*;*;7/1/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;39897,763
07/01/2021 10:00:00;*;*;7/1/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;40504,096
07/01/2021 11:00:00;*;*;7/1/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;40724,936
07/01/2021 12:00:00;*;*;7/1/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;40608,461
07/01/2021 13:00:00;*;*;7/1/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;41817,632
07/01/2021 14:00:00;*;*;7/1/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;42451,757
07/01/2021 15:00:00;*;*;7/1/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;42397,348
07/01/2021 16:00:00;*;*;7/1/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;42013,587
07/01/2021 17:00:00;*;*;7/1/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;40755,932
07/01/2021 18:00:00;*;*;7/1/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;40200,076
07/01/2021 19:00:00;*;*;7/1/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;41154,585
07/01/2021 20:00:00;*;*;7/1/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;41318,325
07/01/2021 21:00:00;*;*;7/1/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;41829,051
07/01/2021 22:00:00;*;*;7/1/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;41564,4
07/01/2021 23:00:00;*;*;7/1/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;40085,841
08/01/2021 00:00:00;*;*;8/1/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;38872,618
08/01/2021 01:00:00;*;*;8/1/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;37675,348
08/01/2021 02:00:00;*;*;8/1/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;37064,744
08/01/2021 03:00:00;*;*;8/1/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;36157,04
08/01/2021 04:00:00;*;*;8/1/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;35784,985
08/01/2021 05:00:00;*;*;8/1/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;35140,643
08/01/2021 06:00:00;*;*;8/1/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;35528,517
08/01/2021 07:00:00;*;*;8/1/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;36664,168
08/01/2021 08:00:00;*;*;8/1/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;38439,189
08/01/2021 09:00:00;*;*;8/1/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;39041,452
08/01/2021 10:00:00;*;*;8/1/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;39459,458
08/01/2021 11:00:00;*;*;8/1/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;40015,973
08/01/2021 12:00:00;*;*;8/1/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;39850,75
08/01/2021 13:00:00;*;*;8/1/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;40916,875
08/01/2021 14:00:00;*;*;8/1/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;41653,018
08/01/2021 15:00:00;*;*;8/1/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;41576,313
08/01/2021 16:00:00;*;*;8/1/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;40986,256
08/01/2021 17:00:00;*;*;8/1/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;40329,02
08/01/2021 18:00:00;*;*;8/1/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;40522,669
08/01/2021 19:00:00;*;*;8/1/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;42226,431
08/01/2021 20:00:00;*;*;8/1/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;42113,58
08/01/2021 21:00:00;*;*;8/1/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;42145,416
08/01/2021 22:00:00;*;*;8/1/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;41827,798
08/01/2021 23:00:00;*;*;8/1/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;40444,246
09/01/2021 00:00:00;*;*;9/1/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;39623,41
09/01/2021 01:00:00;*;*;9/1/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;38331,188
09/01/2021 02:00:00;*;*;9/1/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;38097,755
09/01/2021 03:00:00;*;*;9/1/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;38044,634
09/01/2021 04:00:00;*;*;9/1/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;38016,998
09/01/2021 05:00:00;*;*;9/1/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;37344,752
09/01/2021 06:00:00;*;*;9/1/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;36602,706
09/01/2021 07:00:00;*;*;9/1/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;36357,252
09/01/2021 08:00:00;*;*;9/1/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;37186,517
09/01/2021 09:00:00;*;*;9/1/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;37881,734
09/01/2021 10:00:00;*;*;9/1/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;38585,138
09/01/2021 11:00:00;*;*;9/1/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;38956,232
09/01/2021 12:00:00;*;*;9/1/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;38495,166
09/01/2021 13:00:00;*;*;9/1/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;38284,218
09/01/2021 14:00:00;*;*;9/1/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;37825,695
09/01/2021 15:00:00;*;*;9/1/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;38025,066
09/01/2021 16:00:00;*;*;9/1/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;37789,154
09/01/2021 17:00:00;*;*;9/1/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;37969,744
09/01/2021 18:00:00;*;*;9/1/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;39811,49
09/01/2021 19:00:00;*;*;9/1/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;41926,648
09/01/2021 20:00:00;*;*;9/1/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;41897,24
09/01/2021 21:00:00;*;*;9/1/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;41238,352
09/01/2021 22:00:00;*;*;9/1/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;41052,947
09/01/2021 23:00:00;*;*;9/1/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;39849,629
10/01/2021 00:00:00;*;*;10/1/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;38859,189
10/01/2021 01:00:00;*;*;10/1/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;37589,488
10/01/2021 02:00:00;*;*;10/1/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;37354,726
10/01/2021 03:00:00;*;*;10/1/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;36663,387
